CIMS.CAN.MB.Waste,Sector,MB,Waste,,,Price multiplier,,,CIMS.Generic Fuels.Refinery Fuel Gas,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.MB.Waste,Sector,MB,Waste,,,Price multiplier,,,CIMS.Generic Fuels.Solid Biomass,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.MB.Waste,Sector,MB,Waste,,,Price multiplier,,,CIMS.Generic Fuels.Uranium,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.MB.Waste,Sector,MB,Waste,,,Price multiplier,,,CIMS.Generic Fuels.Waste Fuel,JCIMS,,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.MB.Waste,Sector,MB,Waste,,,Service requested,,,CIMS.CAN.MB.Waste.Sites,,tonne,1,1,1,1,1,1,1,1,1,1,1,
CIMS.CAN.MB.Waste.Sites,Service,MB,Waste,Sites,,Service provided,,,,,tonne,,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites,Service,MB,Waste,Sites,,Competition type,Fixed Ratio,,,,,,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites,Service,MB,Waste,Sites,,Service requested,,,CIMS.CAN.MB.Waste.Sites.Large Sites,,tonne,0.36487971248126,0.36487971248126,0.36487971248126,0.36487971248126,0.36487971248126,0.36487971248126,0.36487971248126,0.36487971248126,0.36487971248126,0.36487971248126,0.36487971248126,
CIMS.CAN.MB.Waste.Sites,Service,MB,Waste,Sites,,Service requested,,,CIMS.CAN.MB.Waste.Sites.Medium Sites,,tonne,0.59755672812638,0.59755672812638,0.59755672812638,0.59755672812638,0.59755672812638,0.59755672812638,0.59755672812638,0.59755672812638,0.59755672812638,0.59755672812638,0.59755672812638,
CIMS.CAN.MB.Waste.Sites,Service,MB,Waste,Sites,,Service requested,,,CIMS.CAN.MB.Waste.Sites.Small Sites,,tonne,0.03756355939237,0.03756355939237,0.03756355939237,0.03756355939237,0.03756355939237,0.03756355939237,0.03756355939237,0.03756355939237,0.03756355939237,0.03756355939237,0.03756355939237,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,,Service provided,,,,,tonne,,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,,Competition type,Tech Compete,,,,,,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,,Discount rate_financial,,,,,%,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,,Heterogeneity,,,,,,22,22,22,22,22,22,22,22,22,22,22,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites No Control,Technology,,,,,,,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites No Control,Available,,,,,Year,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites No Control,Unavailable,,,,,Year,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites No Control,Lifetime,,,,,Years,150,150,150,150,150,150,150,150,150,150,150,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites No Control,Market share,,,,,%,1,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites No Control,Output,,,,,tonne,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites No Control,Capital recovery,,,,,Years,30,30,30,30,30,30,30,30,30,30,30,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites No Control,Emissions,CH4,Process,,,tCH4,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Flaring,Technology,,,,,,,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Flaring,Available,,,,,Year,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Flaring,Unavailable,,,,,Year,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Flaring,Lifetime,,,,,Years,150,150,150,150,150,150,150,150,150,150,150,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Flaring,Market share,,,,,%,0,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Flaring,Output,,,,,tonne,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Flaring,FCC,,,,,$,3348977.80373832,3348977.80373832,3348977.80373832,3348977.80373832,3348977.80373832,3348977.80373832,3348977.80373832,3348977.80373832,3348977.80373832,3348977.80373832,3348977.80373832,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Flaring,Capital recovery,,,,,Years,30,30,30,30,30,30,30,30,30,30,30,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Flaring,FOM,,,,,$,355475.216992523,355475.216992523,355475.216992523,355475.216992523,355475.216992523,355475.216992523,355475.216992523,355475.216992523,355475.216992523,355475.216992523,355475.216992523,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Flaring,Service requested,,,CIMS.Generic Fuels.Biogas,,GJ,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Flaring,Emissions,CO2,Process,,,tCO2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Electricity Generation,Technology,,,,,,,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Electricity Generation,Available,,,,,Year,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Electricity Generation,Unavailable,,,,,Year,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Electricity Generation,Lifetime,,,,,Years,150,150,150,150,150,150,150,150,150,150,150,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Electricity Generation,Market share,,,,,%,0,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Electricity Generation,Output,,,,,tonne,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,1125000,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Electricity Generation,FCC,,,,,$,7413021.34579439,7413021.34579439,7413021.34579439,7413021.34579439,7413021.34579439,7413021.34579439,7413021.34579439,7413021.34579439,7413021.34579439,7413021.34579439,7413021.34579439,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Electricity Generation,Capital recovery,,,,,Years,30,30,30,30,30,30,30,30,30,30,30,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Electricity Generation,FOM,,,,,$,608009.841121495,608009.841121495,608009.841121495,608009.841121495,608009.841121495,608009.841121495,608009.841121495,608009.841121495,608009.841121495,608009.841121495,608009.841121495,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Electricity Generation,Service requested,,,CIMS.Generic Fuels.Biogas,,GJ,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Electricity Generation,Service requested,,,CIMS.CAN.MB.Electricity,,GJ,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,
CIMS.CAN.MB.Waste.Sites.Small Sites,Service,MB,Waste,Small Sites,Small Sites Electricity Generation,Emissions,CO2,Process,,,tCO2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,,Service provided,,,,,tonne,,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,,Competition type,Tech Compete,,,,,,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,,Discount rate_financial,,,,,%,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,,Heterogeneity,,,,,,22,22,22,22,22,22,22,22,22,22,22,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites No Control,Technology,,,,,,,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites No Control,Available,,,,,Year,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites No Control,Unavailable,,,,,Year,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites No Control,Lifetime,,,,,Years,150,150,150,150,150,150,150,150,150,150,150,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites No Control,Market share,,,,,%,1,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites No Control,Output,,,,,tonne,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites No Control,Capital recovery,,,,,Years,30,30,30,30,30,30,30,30,30,30,30,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites No Control,Emissions,CH4,Process,,,tCH4,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Flaring,Technology,,,,,,,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Flaring,Available,,,,,Year,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Flaring,Unavailable,,,,,Year,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Flaring,Lifetime,,,,,Years,150,150,150,150,150,150,150,150,150,150,150,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Flaring,Market share,,,,,%,0,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Flaring,Output,,,,,tonne,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Flaring,FCC,,,,,$,4985455.60747664,4985455.60747664,4985455.60747664,4985455.60747664,4985455.60747664,4985455.60747664,4985455.60747664,4985455.60747664,4985455.60747664,4985455.60747664,4985455.60747664,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Flaring,Capital recovery,,,,,Years,30,30,30,30,30,30,30,30,30,30,30,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Flaring,FOM,,,,,$,452564.221042991,452564.221042991,452564.221042991,452564.221042991,452564.221042991,452564.221042991,452564.221042991,452564.221042991,452564.221042991,452564.221042991,452564.221042991,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Flaring,Service requested,,,CIMS.Generic Fuels.Biogas,,GJ,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Flaring,Emissions,CO2,Process,,,tCO2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Electricity Generation,Technology,,,,,,,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Electricity Generation,Available,,,,,Year,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Electricity Generation,Unavailable,,,,,Year,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Electricity Generation,Lifetime,,,,,Years,150,150,150,150,150,150,150,150,150,150,150,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Electricity Generation,Market share,,,,,%,0,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Electricity Generation,Output,,,,,tonne,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Electricity Generation,FCC,,,,,$,15228446.2616822,15228446.2616822,15228446.2616822,15228446.2616822,15228446.2616822,15228446.2616822,15228446.2616822,15228446.2616822,15228446.2616822,15228446.2616822,15228446.2616822,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Electricity Generation,Capital recovery,,,,,Years,30,30,30,30,30,30,30,30,30,30,30,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Electricity Generation,FOM,,,,,$,1490762.29906542,1490762.29906542,1490762.29906542,1490762.29906542,1490762.29906542,1490762.29906542,1490762.29906542,1490762.29906542,1490762.29906542,1490762.29906542,1490762.29906542,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Electricity Generation,Service requested,,,CIMS.Generic Fuels.Biogas,,GJ,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Electricity Generation,Service requested,,,CIMS.CAN.MB.Electricity,,GJ,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,
CIMS.CAN.MB.Waste.Sites.Medium Sites,Service,MB,Waste,Medium Sites,Medium Sites Electricity Generation,Emissions,CO2,Process,,,tCO2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,,Service provided,,,,,tonne,,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,,Competition type,Tech Compete,,,,,,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,,Discount rate_financial,,,,,%,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,,Heterogeneity,,,,,,8,8,8,8,8,8,8,8,8,8,8,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites No Control,Technology,,,,,,,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites No Control,Available,,,,,Year,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites No Control,Unavailable,,,,,Year,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites No Control,Lifetime,,,,,Years,150,150,150,150,150,150,150,150,150,150,150,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites No Control,Market share,,,,,%,1,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites No Control,Output,,,,,tonne,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites No Control,Capital recovery,,,,,Years,30,30,30,30,30,30,30,30,30,30,30,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites No Control,Emissions,CH4,Process,,,tCH4,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Flaring,Technology,,,,,,,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Flaring,Available,,,,,Year,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Flaring,Unavailable,,,,,Year,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Flaring,Lifetime,,,,,Years,150,150,150,150,150,150,150,150,150,150,150,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Flaring,Market share,,,,,%,0,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Flaring,Output,,,,,tonne,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Flaring,FCC,,,,,$,7682242.99065421,7682242.99065421,7682242.99065421,7682242.99065421,7682242.99065421,7682242.99065421,7682242.99065421,7682242.99065421,7682242.99065421,7682242.99065421,7682242.99065421,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Flaring,Capital recovery,,,,,Years,30,30,30,30,30,30,30,30,30,30,30,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Flaring,FOM,,,,,$,611378.504672897,611378.504672897,611378.504672897,611378.504672897,611378.504672897,611378.504672897,611378.504672897,611378.504672897,611378.504672897,611378.504672897,611378.504672897,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Flaring,Service requested,,,CIMS.Generic Fuels.Biogas,,GJ,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Flaring,Emissions,CO2,Process,,,tCO2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Electricity Generation,Technology,,,,,,,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Electricity Generation,Available,,,,,Year,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Electricity Generation,Unavailable,,,,,Year,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Electricity Generation,Lifetime,,,,,Years,150,150,150,150,150,150,150,150,150,150,150,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Electricity Generation,Market share,,,,,%,0,,,,,,,,,,,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Electricity Generation,Output,,,,,tonne,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,7500000,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Electricity Generation,FCC,,,,,$,25516020.8130841,25516020.8130841,25516020.8130841,25516020.8130841,25516020.8130841,25516020.8130841,25516020.8130841,25516020.8130841,25516020.8130841,25516020.8130841,25516020.8130841,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Electricity Generation,Capital recovery,,,,,Years,30,30,30,30,30,30,30,30,30,30,30,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Electricity Generation,FOM,,,,,$,2535451.31775701,2535451.31775701,2535451.31775701,2535451.31775701,2535451.31775701,2535451.31775701,2535451.31775701,2535451.31775701,2535451.31775701,2535451.31775701,2535451.31775701,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Electricity Generation,Service requested,,,CIMS.Generic Fuels.Biogas,,GJ,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,0.127733143,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Electricity Generation,Service requested,,,CIMS.CAN.MB.Electricity,,GJ,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,-0.038319943,
CIMS.CAN.MB.Waste.Sites.Large Sites,Service,MB,Waste,Large Sites,Large Sites Electricity Generation,Emissions,CO2,Process,,,tCO2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
